(2014-08-13 11:45:08,619) INFO   [ContextLoader.initWebApplicationContext():273] - Root WebApplicationContext: initialization started
(2014-08-13 14:56:42,694) INFO   [DefaultListableBeanFactory.preInstantiateSingletons():557] - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@10ebe2f8: defining beans [propertyHolder,dataSource,jdbcTemplate,transactionManager,sqlSessionFactory,sqlSessionTemplate,org.mybatis.spring.mapper.MapperScannerConfigurer#0,pushServer,bohHoldSettlementService,companyService,happyHourService,happyHourWeekService,inventoryMaterialStockService,inventoryRawMaterialService,inventoryRecipeMaterialService,inventorySupplierService,itemCategoryService,itemDetailService,itemHappyHourService,itemMainCategoryService,itemModifierService,modifierService,orderDetailService,orderService,paymentSettlementService,placesService,printerGroupService,printerService,receiveMsgLogService,reportDaySalesService,reportDayTaxService,reportHourlyService,reportPluDayItemService,reportPluDayModifierService,restaurantService,revenueCenterService,roundAmountService,roundRuleService,settlementRestaurantService,tablesService,taxService,userPermissionService,userRestaurantService,userService,userTimeSheetService,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,bohHoldSettlementMapper,cardsSettlementMapper,cashInOutMapper,companyMapper,happyHourMapper,happyHoursDetailsMapper,happyHourTblMapper,happyHourWeekMapper,inventoryMaterialStockMapper,inventoryRawMaterialMapper,inventoryRecipeMaterialMapper,inventorySupplierMapper,itemCategoryMapper,itemDetailMapper,itemHappyHourMapper,itemMainCategoryMapper,itemModifierMapper,modifierMapper,netsSettlementMapper,nonChargableSettlementMapper,orderBillMapper,orderDetailMapper,orderDetailTaxMapper,orderMapper,orderModifierMapper,orderSplitMapper,paymentMapper,paymentSettlementMapper,permissionMapper,placesMapper,printerGroupMapper,printerMapper,receiveMsgLogMapper,reportDaySalesMapper,reportDayTaxMapper,reportHourlyMapper,reportPluDayItemMapper,reportPluDayModifierMapper,restaurantMapper,revenueCenterMapper,roundAmountMapper,roundRuleMapper,settlementRestaurantMapper,tablesMapper,taxCategoryMapper,taxMapper,userMapper,userPermissionMapper,userRestaurantMapper,userTimeSheetMapper,voidSettlementMapper,org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor#0]; root of factory hierarchy
(2014-08-13 14:56:42,718) INFO   [MLog.<clinit>():80] - MLog clients using log4j logging.
(2014-08-13 14:56:42,850) INFO   [C3P0Registry.banner():204] - Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
(2014-08-13 14:56:43,448) INFO   [AbstractPoolBackedDataSource.getPoolManager():462] - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 5, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> true, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 5000, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 1hge0wc931l77vnpkrme7h|742a0ac4, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 1hge0wc931l77vnpkrme7h|742a0ac4, idleConnectionTestPeriod -> 0, initialPoolSize -> 10, jdbcUrl -> jdbc:mysql://localhost:3306/alfred-clound?useUnicode=true&characterEncoding=UTF-8&autoReconnect=true&failOverReadOnly=false, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 7200, maxIdleTimeExcessConnections -> 1800, maxPoolSize -> 20, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 10, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
(2014-08-13 14:56:45,747) INFO   [ContextLoader.initWebApplicationContext():302] - Root WebApplicationContext: initialization completed in 4185 ms
(2014-08-13 14:56:45,823) INFO   [FrameworkServlet.initServletBean():444] - FrameworkServlet 'SpringMVC': initialization started
(2014-08-13 14:56:45,826) INFO   [AbstractApplicationContext.prepareRefresh():495] - Refreshing WebApplicationContext for namespace 'SpringMVC-servlet': startup date [Wed Aug 13 14:56:45 CST 2014]; parent: Root WebApplicationContext
(2014-08-13 14:56:45,828) INFO   [XmlBeanDefinitionReader.loadBeanDefinitions():315] - Loading XML bean definitions from ServletContext resource [/WEB-INF/SpringMVC-servlet.xml]
(2014-08-13 14:56:45,985) INFO   [DefaultListableBeanFactory.preInstantiateSingletons():557] - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@1521d71c: defining beans [loginController,pushServer,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerAdapter#0,mappingJacksonHttpMessageConverter,org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor#0]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@10ebe2f8
(2014-08-13 14:56:46,405) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/start] onto handler 'loginController'
(2014-08-13 14:56:46,405) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/start.*] onto handler 'loginController'
(2014-08-13 14:56:46,406) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/start/] onto handler 'loginController'
(2014-08-13 14:56:46,406) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/1] onto handler 'loginController'
(2014-08-13 14:56:46,407) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/1.*] onto handler 'loginController'
(2014-08-13 14:56:46,407) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/1/] onto handler 'loginController'
(2014-08-13 14:56:46,483) INFO   [FrameworkServlet.initServletBean():463] - FrameworkServlet 'SpringMVC': initialization completed in 660 ms
(2014-08-13 14:56:53,467) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:0,restId:19,revenueId:1}
(2014-08-13 14:56:54,987) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:0,restId:19,revenueId:1}
(2014-08-13 14:56:58,017) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:56:58,018) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:01,020) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:01,022) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:04,023) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:04,024) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:07,027) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:07,028) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:10,031) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:10,031) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:13,033) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:13,034) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:16,035) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:16,037) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:19,038) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:19,041) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:22,040) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:22,044) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:25,043) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:25,045) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:28,046) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:28,048) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:31,048) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:31,051) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:34,050) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:34,052) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:35,914) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'1',to:'0x2d3873c4',from:'/127.0.0.1:62997',msg:'aa'}
(2014-08-13 14:57:38,919) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:38,920) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:41,921) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:41,922) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:42,426) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'1',to:'0x0040942d',from:'/127.0.0.1:62998',msg:'11'}
(2014-08-13 14:57:45,428) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:45,431) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:48,430) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:48,433) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:51,433) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:51,435) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:54,436) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:54,437) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:57,438) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:57:57,439) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:58:00,442) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:58:00,442) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:58:03,445) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:58:03,445) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:58:06,448) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:58:06,448) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:58:09,450) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:58:09,452) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:58:12,452) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x2d3873c4, /127.0.0.1:62998 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 14:58:12,454) INFO   [WebSocketServerHandler.handleWebSocketFrame():160] - [id: 0x0040942d, /127.0.0.1:62997 => /127.0.0.1:8085] received {type:'-2'}
